Entity	Label1	Label2
http://purl.obolibrary.org/obo/LANG_1001527	Dezfuli	
http://purl.obolibrary.org/obo/LANG_1001528	Degema	
http://purl.obolibrary.org/obo/LANG_1001529	Dehwari	
http://purl.obolibrary.org/obo/LANG_1001530	Demisa	
http://purl.obolibrary.org/obo/LANG_1001531	Dek	
http://purl.obolibrary.org/obo/LANG_1001532	Delaware	Delaware-Sprache
http://purl.obolibrary.org/obo/LANG_1001533	Dem	
http://purl.obolibrary.org/obo/LANG_1001534	Slave (Athapascan)	Slave-Sprache
http://purl.obolibrary.org/obo/LANG_1001535	Pidgin Delaware	
http://purl.obolibrary.org/obo/LANG_1001536	Dendi (Central African Republic)	
http://purl.obolibrary.org/obo/LANG_1001537	Deori	
http://purl.obolibrary.org/obo/LANG_1001538	Desano	
http://purl.obolibrary.org/obo/LANG_1001539	German	Deutsch
http://purl.obolibrary.org/obo/LANG_1001540	Domung	
http://purl.obolibrary.org/obo/LANG_1001541	Dengese	
http://purl.obolibrary.org/obo/LANG_1001542	Southern Dagaare	
http://purl.obolibrary.org/obo/LANG_1001543	Bunoge Dogon	
http://purl.obolibrary.org/obo/LANG_1001544	Casiguran Dumagat Agta	
http://purl.obolibrary.org/obo/LANG_1001545	Dagaari Dioula	
http://purl.obolibrary.org/obo/LANG_1001546	Degenan	
http://purl.obolibrary.org/obo/LANG_1001547	Doga	
http://purl.obolibrary.org/obo/LANG_1001548	Dghwede	
http://purl.obolibrary.org/obo/LANG_1001549	Northern Dagara	
http://purl.obolibrary.org/obo/LANG_1001550	Dagba	
http://purl.obolibrary.org/obo/LANG_1001551	Andaandi	
http://purl.obolibrary.org/obo/LANG_1001552	Dagoman	
http://purl.obolibrary.org/obo/LANG_1001553	Dogri (individual language)	
http://purl.obolibrary.org/obo/LANG_1001554	Dogrib	Dogrib-Sprache
http://purl.obolibrary.org/obo/LANG_1001555	Dogoso	
http://purl.obolibrary.org/obo/LANG_1001556	Ndra'ngith	
http://purl.obolibrary.org/obo/LANG_1001557	Degaru	
http://purl.obolibrary.org/obo/LANG_1001558	Daungwurrung	
http://purl.obolibrary.org/obo/LANG_1001559	Doghoro	
http://purl.obolibrary.org/obo/LANG_1001560	Daga	
http://purl.obolibrary.org/obo/LANG_1001561	Dhundari	
http://purl.obolibrary.org/obo/LANG_1001562	Dhangu-Djangu	
http://purl.obolibrary.org/obo/LANG_1001563	Dhimal	
http://purl.obolibrary.org/obo/LANG_1001564	Dhalandji	
http://purl.obolibrary.org/obo/LANG_1001565	Zemba	
http://purl.obolibrary.org/obo/LANG_1001566	Dhanki	
http://purl.obolibrary.org/obo/LANG_1001567	Dhodia	
http://purl.obolibrary.org/obo/LANG_1001568	Dhargari	
http://purl.obolibrary.org/obo/LANG_1001569	Dhaiso	
http://purl.obolibrary.org/obo/LANG_1001570	Dhurga	
http://purl.obolibrary.org/obo/LANG_1001571	Dehu	
http://purl.obolibrary.org/obo/LANG_1001572	Dhanwar (Nepal)	
http://purl.obolibrary.org/obo/LANG_1001573	Dhungaloo	
http://purl.obolibrary.org/obo/LANG_1001574	Dia	
http://purl.obolibrary.org/obo/LANG_1001575	South Central Dinka	
http://purl.obolibrary.org/obo/LANG_1001576	Lakota Dida	
http://purl.obolibrary.org/obo/LANG_1001577	Didinga	
http://purl.obolibrary.org/obo/LANG_1001578	Dieri	
http://purl.obolibrary.org/obo/LANG_1001579	Digo	
http://purl.obolibrary.org/obo/LANG_1001580	Kumiai	
http://purl.obolibrary.org/obo/LANG_1001581	Dimbong	
http://purl.obolibrary.org/obo/LANG_1001582	Dai	
http://purl.obolibrary.org/obo/LANG_1001583	Southwestern Dinka	
http://purl.obolibrary.org/obo/LANG_1001584	Dilling	
http://purl.obolibrary.org/obo/LANG_1001585	Dime	
http://purl.obolibrary.org/obo/LANG_1001586	Dinka	Dinka-Sprache
http://purl.obolibrary.org/obo/LANG_1001587	Dibo	
http://purl.obolibrary.org/obo/LANG_1001588	Northeastern Dinka	
http://purl.obolibrary.org/obo/LANG_1001589	Dimli (individual language)	
http://purl.obolibrary.org/obo/LANG_1001590	Dirim	
http://purl.obolibrary.org/obo/LANG_1001591	Dimasa	
http://purl.obolibrary.org/obo/LANG_1001592	Diriku	
http://purl.obolibrary.org/obo/LANG_1001593	Dhivehi	Maledivisch
http://purl.obolibrary.org/obo/LANG_1001594	Northwestern Dinka	
http://purl.obolibrary.org/obo/LANG_1001595	Dixon Reef	
http://purl.obolibrary.org/obo/LANG_1001596	Diuwe	
http://purl.obolibrary.org/obo/LANG_1001597	Ding	
http://purl.obolibrary.org/obo/LANG_1001598	Djadjawurrung	
http://purl.obolibrary.org/obo/LANG_1001599	Djinba	
http://purl.obolibrary.org/obo/LANG_1001600	Dar Daju Daju	
http://purl.obolibrary.org/obo/LANG_1001601	Djamindjung	
http://purl.obolibrary.org/obo/LANG_1001602	Zarma	
http://purl.obolibrary.org/obo/LANG_1001603	Djangun	
http://purl.obolibrary.org/obo/LANG_1001604	Djinang	
http://purl.obolibrary.org/obo/LANG_1001605	Djeebbana	
http://purl.obolibrary.org/obo/LANG_1001606	Eastern Maroon Creole	
http://purl.obolibrary.org/obo/LANG_1001607	Jamsay Dogon	
http://purl.obolibrary.org/obo/LANG_1001608	Jawoyn	
http://purl.obolibrary.org/obo/LANG_1001609	Jangkang	
http://purl.obolibrary.org/obo/LANG_1001610	Djambarrpuyngu	
http://purl.obolibrary.org/obo/LANG_1001611	Kapriman	
http://purl.obolibrary.org/obo/LANG_1001612	Djawi	
http://purl.obolibrary.org/obo/LANG_1001613	Dakpakha	
http://purl.obolibrary.org/obo/LANG_1001614	Dakka	
http://purl.obolibrary.org/obo/LANG_1001615	Kuijau	
http://purl.obolibrary.org/obo/LANG_1001616	Southeastern Dinka	
http://purl.obolibrary.org/obo/LANG_1001617	Mazagway	
http://purl.obolibrary.org/obo/LANG_1001618	Dolgan	
http://purl.obolibrary.org/obo/LANG_1001619	Dahalik	
http://purl.obolibrary.org/obo/LANG_1001620	Dalmatian	
http://purl.obolibrary.org/obo/LANG_1001621	Darlong	
http://purl.obolibrary.org/obo/LANG_1001622	Duma	
http://purl.obolibrary.org/obo/LANG_1001623	Mombo Dogon	
http://purl.obolibrary.org/obo/LANG_1001624	Gavak	
http://purl.obolibrary.org/obo/LANG_1001625	Madhi Madhi	
http://purl.obolibrary.org/obo/LANG_1001626	Dugwor	
http://purl.obolibrary.org/obo/LANG_1001627	Upper Kinabatangan	
http://purl.obolibrary.org/obo/LANG_1001628	Domaaki	
http://purl.obolibrary.org/obo/LANG_1001629	Dameli	
http://purl.obolibrary.org/obo/LANG_1001630	Dama	
http://purl.obolibrary.org/obo/LANG_1001631	Kemedzung	
http://purl.obolibrary.org/obo/LANG_1001632	East Damar	
http://purl.obolibrary.org/obo/LANG_1001633	Dampelas	
http://purl.obolibrary.org/obo/LANG_1001634	Dubu	
http://purl.obolibrary.org/obo/LANG_1001635	Dumpas	
http://purl.obolibrary.org/obo/LANG_1001636	Mudburra	
http://purl.obolibrary.org/obo/LANG_1001637	Dema	
http://purl.obolibrary.org/obo/LANG_1001638	Demta	
http://purl.obolibrary.org/obo/LANG_1001639	Upper Grand Valley Dani	
http://purl.obolibrary.org/obo/LANG_1001640	Daonda	
http://purl.obolibrary.org/obo/LANG_1001641	Ndendeule	
http://purl.obolibrary.org/obo/LANG_1001642	Dungan	
http://purl.obolibrary.org/obo/LANG_1001643	Lower Grand Valley Dani	
http://purl.obolibrary.org/obo/LANG_1001644	Dan	
http://purl.obolibrary.org/obo/LANG_1001645	Dengka	
http://purl.obolibrary.org/obo/LANG_1001646	Dzùùngoo	
http://purl.obolibrary.org/obo/LANG_1001647	Ndrulo	
http://purl.obolibrary.org/obo/LANG_1001648	Danaru	
http://purl.obolibrary.org/obo/LANG_1001649	Mid Grand Valley Dani	
http://purl.obolibrary.org/obo/LANG_1001650	Danau	
http://purl.obolibrary.org/obo/LANG_1001651	Danu	
http://purl.obolibrary.org/obo/LANG_1001652	Western Dani	
http://purl.obolibrary.org/obo/LANG_1001653	Dení	
http://purl.obolibrary.org/obo/LANG_1001654	Dom	
http://purl.obolibrary.org/obo/LANG_1001655	Dobu	
http://purl.obolibrary.org/obo/LANG_1001656	Northern Dong	
http://purl.obolibrary.org/obo/LANG_1001657	Doe	
http://purl.obolibrary.org/obo/LANG_1001658	Domu	
http://purl.obolibrary.org/obo/LANG_1001659	Dong	
http://purl.obolibrary.org/obo/LANG_1001660	Dogri (macrolanguage)	Dogri
http://purl.obolibrary.org/obo/LANG_1001661	Dondo	
http://purl.obolibrary.org/obo/LANG_1001662	Doso	
http://purl.obolibrary.org/obo/LANG_1001663	Toura (Papua New Guinea)	
http://purl.obolibrary.org/obo/LANG_1001664	Dongo	
http://purl.obolibrary.org/obo/LANG_1001665	Lukpa	
http://purl.obolibrary.org/obo/LANG_1001666	Dominican Sign Language	
http://purl.obolibrary.org/obo/LANG_1001667	Dori'o	
http://purl.obolibrary.org/obo/LANG_1001668	Dogosé	
http://purl.obolibrary.org/obo/LANG_1001669	Dass	
http://purl.obolibrary.org/obo/LANG_1001670	Dombe	
http://purl.obolibrary.org/obo/LANG_1001671	Doyayo	
http://purl.obolibrary.org/obo/LANG_1001672	Bussa	
http://purl.obolibrary.org/obo/LANG_1001673	Dompo	
http://purl.obolibrary.org/obo/LANG_1001674	Dorze	
http://purl.obolibrary.org/obo/LANG_1001675	Papar	
http://purl.obolibrary.org/obo/LANG_1001676	Dair	
http://purl.obolibrary.org/obo/LANG_1001677	Minderico	
http://purl.obolibrary.org/obo/LANG_1001678	Darmiya	
http://purl.obolibrary.org/obo/LANG_1001679	Dolpo	
http://purl.obolibrary.org/obo/LANG_1001680	Rungus	
http://purl.obolibrary.org/obo/LANG_1001681	C'Lela	
http://purl.obolibrary.org/obo/LANG_1001682	Paakantyi	
http://purl.obolibrary.org/obo/LANG_1001683	West Damar	
http://purl.obolibrary.org/obo/LANG_1001684	Daro-Matu Melanau	
http://purl.obolibrary.org/obo/LANG_1001685	Dura	
http://purl.obolibrary.org/obo/LANG_1001686	Dororo	
http://purl.obolibrary.org/obo/LANG_1001687	Gedeo	
http://purl.obolibrary.org/obo/LANG_1001688	Drents	
http://purl.obolibrary.org/obo/LANG_1001689	Rukai	
http://purl.obolibrary.org/obo/LANG_1001690	Darai	
http://purl.obolibrary.org/obo/LANG_1001691	Lower Sorbian	Niedersorbisch
http://purl.obolibrary.org/obo/LANG_1001692	Dutch Sign Language	
http://purl.obolibrary.org/obo/LANG_1001693	Daasanach	
http://purl.obolibrary.org/obo/LANG_1001694	Disa	
http://purl.obolibrary.org/obo/LANG_1001695	Danish Sign Language	
http://purl.obolibrary.org/obo/LANG_1001696	Dusner	
http://purl.obolibrary.org/obo/LANG_1001697	Desiya	
http://purl.obolibrary.org/obo/LANG_1001698	Tadaksahak	
http://purl.obolibrary.org/obo/LANG_1001699	Daur	
http://purl.obolibrary.org/obo/LANG_1001700	Labuk-Kinabatangan Kadazan	
http://purl.obolibrary.org/obo/LANG_1001701	Ditidaht	
http://purl.obolibrary.org/obo/LANG_1001702	Adithinngithigh	
http://purl.obolibrary.org/obo/LANG_1001703	Ana Tinga Dogon	
http://purl.obolibrary.org/obo/LANG_1001704	Tene Kan Dogon	
http://purl.obolibrary.org/obo/LANG_1001705	Tomo Kan Dogon	
http://purl.obolibrary.org/obo/LANG_1001706	Daatsʼíin	
http://purl.obolibrary.org/obo/LANG_1001707	Tommo So Dogon	
http://purl.obolibrary.org/obo/LANG_1001708	Kadazan Dusun	
http://purl.obolibrary.org/obo/LANG_1001709	Lotud	
http://purl.obolibrary.org/obo/LANG_1001710	Toro So Dogon	
http://purl.obolibrary.org/obo/LANG_1001711	Toro Tegu Dogon	
http://purl.obolibrary.org/obo/LANG_1001712	Tebul Ure Dogon	
http://purl.obolibrary.org/obo/LANG_1001713	Dotyali	
http://purl.obolibrary.org/obo/LANG_1001714	Duala	Duala-Sprachen
http://purl.obolibrary.org/obo/LANG_1001715	Dubli	
http://purl.obolibrary.org/obo/LANG_1001716	Duna	
http://purl.obolibrary.org/obo/LANG_1001717	Umiray Dumaget Agta	
http://purl.obolibrary.org/obo/LANG_1001718	Dumbea	
http://purl.obolibrary.org/obo/LANG_1001719	Duruma	
http://purl.obolibrary.org/obo/LANG_1001720	Dungra Bhil	
http://purl.obolibrary.org/obo/LANG_1001721	Dumun	
http://purl.obolibrary.org/obo/LANG_1001722	Uyajitaya	
http://purl.obolibrary.org/obo/LANG_1001723	Alabat Island Agta	
http://purl.obolibrary.org/obo/LANG_1001724	Middle Dutch (ca. 1050-1350)	Mittelniederländisch
http://purl.obolibrary.org/obo/LANG_1001725	Dusun Deyah	
http://purl.obolibrary.org/obo/LANG_1001726	Dupaninan Agta	
http://purl.obolibrary.org/obo/LANG_1001727	Duano	
http://purl.obolibrary.org/obo/LANG_1001728	Dusun Malang	
http://purl.obolibrary.org/obo/LANG_1001729	Dii	
http://purl.obolibrary.org/obo/LANG_1001730	Dumi	
http://purl.obolibrary.org/obo/LANG_1001731	Drung	
http://purl.obolibrary.org/obo/LANG_1001732	Duvle	
http://purl.obolibrary.org/obo/LANG_1001733	Dusun Witu	
http://purl.obolibrary.org/obo/LANG_1001734	Duungooma	
http://purl.obolibrary.org/obo/LANG_1001735	Dicamay Agta	
http://purl.obolibrary.org/obo/LANG_1001736	Duli-Gey	
http://purl.obolibrary.org/obo/LANG_1001737	Duau	
http://purl.obolibrary.org/obo/LANG_1001738	Diri	
http://purl.obolibrary.org/obo/LANG_1001739	Dawro	
http://purl.obolibrary.org/obo/LANG_1001740	Dutton World Speedwords	
http://purl.obolibrary.org/obo/LANG_1001741	Dhuwal	
http://purl.obolibrary.org/obo/LANG_1001742	Dawawa	
http://purl.obolibrary.org/obo/LANG_1001743	Dhuwaya	
http://purl.obolibrary.org/obo/LANG_1001744	Dewas Rai	
http://purl.obolibrary.org/obo/LANG_1001745	Dyan	
http://purl.obolibrary.org/obo/LANG_1001746	Dyaberdyaber	
http://purl.obolibrary.org/obo/LANG_1001747	Dyugun	
http://purl.obolibrary.org/obo/LANG_1001748	Villa Viciosa Agta	
http://purl.obolibrary.org/obo/LANG_1001749	Djimini Senoufo	
http://purl.obolibrary.org/obo/LANG_1001750	Yanda Dom Dogon	
http://purl.obolibrary.org/obo/LANG_1001751	Dyangadi	
http://purl.obolibrary.org/obo/LANG_1001752	Jola-Fonyi	
http://purl.obolibrary.org/obo/LANG_1001753	Dyula	Dyula-Sprache
http://purl.obolibrary.org/obo/LANG_1001754	Djabugay	
http://purl.obolibrary.org/obo/LANG_1001755	Tunzu	
http://purl.obolibrary.org/obo/LANG_1001756	Djiwarli	
http://purl.obolibrary.org/obo/LANG_1001757	Dazaga	
http://purl.obolibrary.org/obo/LANG_1001758	Dzalakha	
http://purl.obolibrary.org/obo/LANG_1001759	Dzando	
http://purl.obolibrary.org/obo/LANG_1001760	Dzongkha	Dzongkha
http://purl.obolibrary.org/obo/LANG_1001761	Karenggapa	
http://purl.obolibrary.org/obo/LANG_1001762	Ebughu	
http://purl.obolibrary.org/obo/LANG_1001763	Eastern Bontok	
http://purl.obolibrary.org/obo/LANG_1001764	Teke-Ebo	
http://purl.obolibrary.org/obo/LANG_1001765	Ebrié	
http://purl.obolibrary.org/obo/LANG_1001766	Embu	
http://purl.obolibrary.org/obo/LANG_1001767	Eteocretan	
http://purl.obolibrary.org/obo/LANG_1001768	Ecuadorian Sign Language	
http://purl.obolibrary.org/obo/LANG_1001769	Eteocypriot	
http://purl.obolibrary.org/obo/LANG_1001770	E	
http://purl.obolibrary.org/obo/LANG_1001771	Efai	
http://purl.obolibrary.org/obo/LANG_1001772	Efe	
http://purl.obolibrary.org/obo/LANG_1001773	Efik	Efik
http://purl.obolibrary.org/obo/LANG_1001774	Ega	
http://purl.obolibrary.org/obo/LANG_1001775	Emilian	
http://purl.obolibrary.org/obo/LANG_1001776	Eggon	
http://purl.obolibrary.org/obo/LANG_1001777	Egyptian (Ancient)	Ägyptisch
http://purl.obolibrary.org/obo/LANG_1001778	Ehueun	
http://purl.obolibrary.org/obo/LANG_1001779	Eipomek	
http://purl.obolibrary.org/obo/LANG_1001780	Eitiep	
http://purl.obolibrary.org/obo/LANG_1001781	Askopan	
http://purl.obolibrary.org/obo/LANG_1001782	Ejamat	
http://purl.obolibrary.org/obo/LANG_1001783	Ekajuk	Ekajuk
http://purl.obolibrary.org/obo/LANG_1001784	Eastern Karnic	
http://purl.obolibrary.org/obo/LANG_1001785	Ekit	
http://purl.obolibrary.org/obo/LANG_1001786	Ekari	
http://purl.obolibrary.org/obo/LANG_1001787	Eki	
http://purl.obolibrary.org/obo/LANG_1001788	Standard Estonian	
http://purl.obolibrary.org/obo/LANG_1001789	Kol (Bangladesh)	
http://purl.obolibrary.org/obo/LANG_1001790	Elip	
http://purl.obolibrary.org/obo/LANG_1001791	Koti	
http://purl.obolibrary.org/obo/LANG_1001792	Ekpeye	
http://purl.obolibrary.org/obo/LANG_1001793	Yace	
http://purl.obolibrary.org/obo/LANG_1001794	Eastern Kayah	
http://purl.obolibrary.org/obo/LANG_1001795	Elepi	
http://purl.obolibrary.org/obo/LANG_1001796	El Hugeirat	
http://purl.obolibrary.org/obo/LANG_1001797	Nding	
http://purl.obolibrary.org/obo/LANG_1001798	Elkei	
http://purl.obolibrary.org/obo/LANG_1001799	Modern Greek (1453-)	Neugriechisch
http://purl.obolibrary.org/obo/LANG_1001800	Eleme	
http://purl.obolibrary.org/obo/LANG_1001801	El Molo	
http://purl.obolibrary.org/obo/LANG_1001802	Elu	
http://purl.obolibrary.org/obo/LANG_1001803	Elamite	Elamisch
http://purl.obolibrary.org/obo/LANG_1001804	Emai-Iuleha-Ora	
http://purl.obolibrary.org/obo/LANG_1001805	Embaloh	
http://purl.obolibrary.org/obo/LANG_1001806	Emerillon	
http://purl.obolibrary.org/obo/LANG_1001807	Eastern Meohang	
http://purl.obolibrary.org/obo/LANG_1001808	Mussau-Emira	
http://purl.obolibrary.org/obo/LANG_1001809	Eastern Maninkakan	
http://purl.obolibrary.org/obo/LANG_1001810	Mamulique	
http://purl.obolibrary.org/obo/LANG_1001811	Eman	
http://purl.obolibrary.org/obo/LANG_1001812	Northern Emberá	
http://purl.obolibrary.org/obo/LANG_1001813	Pacific Gulf Yupik	
http://purl.obolibrary.org/obo/LANG_1001814	Eastern Muria	
http://purl.obolibrary.org/obo/LANG_1001815	Emplawas	
http://purl.obolibrary.org/obo/LANG_1001816	Erromintxela	
http://purl.obolibrary.org/obo/LANG_1001817	Epigraphic Mayan	
http://purl.obolibrary.org/obo/LANG_1001818	Apali	
http://purl.obolibrary.org/obo/LANG_1001819	Markweeta	
http://purl.obolibrary.org/obo/LANG_1001820	En	
http://purl.obolibrary.org/obo/LANG_1001821	Ende	
http://purl.obolibrary.org/obo/LANG_1001822	Forest Enets	
http://purl.obolibrary.org/obo/LANG_1001823	English	Englisch
http://purl.obolibrary.org/obo/LANG_1001824	Tundra Enets	
http://purl.obolibrary.org/obo/LANG_1001825	Enlhet	
http://purl.obolibrary.org/obo/LANG_1001826	Middle English (1100-1500)	Mittelenglisch
http://purl.obolibrary.org/obo/LANG_1001827	Engenni	
http://purl.obolibrary.org/obo/LANG_1001828	Enggano	
http://purl.obolibrary.org/obo/LANG_1001829	Enga	
http://purl.obolibrary.org/obo/LANG_1001830	Emumu	
http://purl.obolibrary.org/obo/LANG_1001831	Enu	
http://purl.obolibrary.org/obo/LANG_1001832	Enwan (Edu State)	
http://purl.obolibrary.org/obo/LANG_1001833	Enwan (Akwa Ibom State)	
http://purl.obolibrary.org/obo/LANG_1001834	Enxet	
http://purl.obolibrary.org/obo/LANG_1001835	Beti (Côte d'Ivoire)	
http://purl.obolibrary.org/obo/LANG_1001836	Epie	
http://purl.obolibrary.org/obo/LANG_1001837	Esperanto	Esperanto
http://purl.obolibrary.org/obo/LANG_1001838	Eravallan	
http://purl.obolibrary.org/obo/LANG_1001839	Sie	
http://purl.obolibrary.org/obo/LANG_1001840	Eruwa	
http://purl.obolibrary.org/obo/LANG_1001841	Ogea	
http://purl.obolibrary.org/obo/LANG_1001842	South Efate	
http://purl.obolibrary.org/obo/LANG_1001843	Horpa	
http://purl.obolibrary.org/obo/LANG_1001844	Erre	
http://purl.obolibrary.org/obo/LANG_1001845	Ersu	
http://purl.obolibrary.org/obo/LANG_1001846	Eritai	
http://purl.obolibrary.org/obo/LANG_1001847	Erokwanas	
http://purl.obolibrary.org/obo/LANG_1001848	Ese Ejja	
http://purl.obolibrary.org/obo/LANG_1001849	Aheri Gondi	
http://purl.obolibrary.org/obo/LANG_1001850	Eshtehardi	
http://purl.obolibrary.org/obo/LANG_1001851	North Alaskan Inupiatun	
http://purl.obolibrary.org/obo/LANG_1001852	Northwest Alaska Inupiatun	
http://purl.obolibrary.org/obo/LANG_1001853	Egypt Sign Language	
http://purl.obolibrary.org/obo/LANG_1001854	Esuma	
http://purl.obolibrary.org/obo/LANG_1001855	Salvadoran Sign Language	
http://purl.obolibrary.org/obo/LANG_1001856	Estonian Sign Language	
http://purl.obolibrary.org/obo/LANG_1001857	Esselen	
http://purl.obolibrary.org/obo/LANG_1001858	Central Siberian Yupik	
http://purl.obolibrary.org/obo/LANG_1001859	Estonian	Estnisch
http://purl.obolibrary.org/obo/LANG_1001860	Central Yupik	
http://purl.obolibrary.org/obo/LANG_1001861	Eskayan	
http://purl.obolibrary.org/obo/LANG_1001862	Etebi	
http://purl.obolibrary.org/obo/LANG_1001863	Etchemin	
http://purl.obolibrary.org/obo/LANG_1001864	Ethiopian Sign Language	
http://purl.obolibrary.org/obo/LANG_1001865	Eton (Vanuatu)	
http://purl.obolibrary.org/obo/LANG_1001866	Eton (Cameroon)	
http://purl.obolibrary.org/obo/LANG_1001867	Edolo	
http://purl.obolibrary.org/obo/LANG_1001868	Yekhee	
http://purl.obolibrary.org/obo/LANG_1001869	Etruscan	
http://purl.obolibrary.org/obo/LANG_1001870	Ejagham	
http://purl.obolibrary.org/obo/LANG_1001871	Eten	
http://purl.obolibrary.org/obo/LANG_1001872	Semimi	
http://purl.obolibrary.org/obo/LANG_1001873	Basque	Baskisch
http://purl.obolibrary.org/obo/LANG_1001874	Even	
http://purl.obolibrary.org/obo/LANG_1001875	Uvbie	
http://purl.obolibrary.org/obo/LANG_1001876	Evenki	
http://purl.obolibrary.org/obo/LANG_1001877	Ewe	Ewe-Sprache
http://purl.obolibrary.org/obo/LANG_1001878	Ewondo	Ewondo
http://purl.obolibrary.org/obo/LANG_1001879	Extremaduran	
http://purl.obolibrary.org/obo/LANG_1001880	Eyak	
http://purl.obolibrary.org/obo/LANG_1001881	Keiyo	
http://purl.obolibrary.org/obo/LANG_1001882	Ezaa	
http://purl.obolibrary.org/obo/LANG_1001883	Uzekwe	
http://purl.obolibrary.org/obo/LANG_1001884	Fasu	
http://purl.obolibrary.org/obo/LANG_1001885	Fa d'Ambu	
http://purl.obolibrary.org/obo/LANG_1001886	Wagi	
http://purl.obolibrary.org/obo/LANG_1001887	Fagani	
http://purl.obolibrary.org/obo/LANG_1001888	Finongan	
http://purl.obolibrary.org/obo/LANG_1001889	Baissa Fali	
http://purl.obolibrary.org/obo/LANG_1001890	Faiwol	
http://purl.obolibrary.org/obo/LANG_1001891	Faita	
http://purl.obolibrary.org/obo/LANG_1001892	Fang (Cameroon)	
http://purl.obolibrary.org/obo/LANG_1001893	South Fali	
http://purl.obolibrary.org/obo/LANG_1001894	Fam	
http://purl.obolibrary.org/obo/LANG_1001895	Fang (Equatorial Guinea)	Pangwe-Sprache
http://purl.obolibrary.org/obo/LANG_1001896	Faroese	Färöisch
http://purl.obolibrary.org/obo/LANG_1001897	Paloor	
http://purl.obolibrary.org/obo/LANG_1001898	Fataleka	
http://purl.obolibrary.org/obo/LANG_1001899	Persian	Persisch
http://purl.obolibrary.org/obo/LANG_1001900	Fanti	Fante-Sprache
http://purl.obolibrary.org/obo/LANG_1001901	Fayu	
http://purl.obolibrary.org/obo/LANG_1001902	Fala	
http://purl.obolibrary.org/obo/LANG_1001903	Southwestern Fars	
http://purl.obolibrary.org/obo/LANG_1001904	Northwestern Fars	
http://purl.obolibrary.org/obo/LANG_1001905	West Albay Bikol	
http://purl.obolibrary.org/obo/LANG_1001906	Quebec Sign Language	
http://purl.obolibrary.org/obo/LANG_1001907	Feroge	
http://purl.obolibrary.org/obo/LANG_1001908	Foia Foia	
http://purl.obolibrary.org/obo/LANG_1001909	Maasina Fulfulde	
http://purl.obolibrary.org/obo/LANG_1001910	Fongoro	
http://purl.obolibrary.org/obo/LANG_1001911	Nobiin	
http://purl.obolibrary.org/obo/LANG_1001912	Fyer	
http://purl.obolibrary.org/obo/LANG_1001913	Fijian	Fidschi-Sprache
http://purl.obolibrary.org/obo/LANG_1001914	Filipino	Pilipino
http://purl.obolibrary.org/obo/LANG_1001915	Finnish	Finnisch
http://purl.obolibrary.org/obo/LANG_1001916	Fipa	
http://purl.obolibrary.org/obo/LANG_1001917	Firan	
http://purl.obolibrary.org/obo/LANG_1001918	Tornedalen Finnish	
http://purl.obolibrary.org/obo/LANG_1001919	Fiwaga	
http://purl.obolibrary.org/obo/LANG_1001920	Kirya-Konzəl	
http://purl.obolibrary.org/obo/LANG_1001921	Kven Finnish	
http://purl.obolibrary.org/obo/LANG_1001922	Kalispel-Pend d'Oreille	
http://purl.obolibrary.org/obo/LANG_1001923	Foau	
http://purl.obolibrary.org/obo/LANG_1001924	Fali	
http://purl.obolibrary.org/obo/LANG_1001925	North Fali	
http://purl.obolibrary.org/obo/LANG_1001926	Flinders Island	
http://purl.obolibrary.org/obo/LANG_1001927	Fuliiru	
http://purl.obolibrary.org/obo/LANG_1001928	Flaaitaal	
http://purl.obolibrary.org/obo/LANG_1001929	Fe'fe'	
http://purl.obolibrary.org/obo/LANG_1001930	Far Western Muria	
http://purl.obolibrary.org/obo/LANG_1001931	Fanbak	
http://purl.obolibrary.org/obo/LANG_1001932	Fanagalo	
http://purl.obolibrary.org/obo/LANG_1001933	Fania	
http://purl.obolibrary.org/obo/LANG_1001934	Foodo	
http://purl.obolibrary.org/obo/LANG_1001935	Foi	
http://purl.obolibrary.org/obo/LANG_1001936	Foma	
http://purl.obolibrary.org/obo/LANG_1001937	Fon	Fon-Sprache
http://purl.obolibrary.org/obo/LANG_1001938	Fore	
http://purl.obolibrary.org/obo/LANG_1001939	Siraya	
http://purl.obolibrary.org/obo/LANG_1001940	Fernando Po Creole English	
http://purl.obolibrary.org/obo/LANG_1001941	Fas	
http://purl.obolibrary.org/obo/LANG_1001942	French	Französisch
http://purl.obolibrary.org/obo/LANG_1001943	Cajun French	
http://purl.obolibrary.org/obo/LANG_1001944	Fordata	
http://purl.obolibrary.org/obo/LANG_1001945	Frankish	
http://purl.obolibrary.org/obo/LANG_1001946	Middle French (ca. 1400-1600)	Mittelfranzösisch
http://purl.obolibrary.org/obo/LANG_1001947	Old French (842-ca. 1400)	Altfranzösisch
http://purl.obolibrary.org/obo/LANG_1001948	Arpitan	
http://purl.obolibrary.org/obo/LANG_1001949	Forak	
http://purl.obolibrary.org/obo/LANG_1001950	Northern Frisian	Nordfriesisch
http://purl.obolibrary.org/obo/LANG_1001951	Eastern Frisian	Ostfriesisch
http://purl.obolibrary.org/obo/LANG_1001952	Fortsenal	
http://purl.obolibrary.org/obo/LANG_1001953	Western Frisian	Friesisch
http://purl.obolibrary.org/obo/LANG_1001954	Finnish Sign Language	
http://purl.obolibrary.org/obo/LANG_1001955	French Sign Language	
http://purl.obolibrary.org/obo/LANG_1001956	Finland-Swedish Sign Language	
http://purl.obolibrary.org/obo/LANG_1001957	Adamawa Fulfulde	
